long,long,long,long,long,long,long,long,long,long,long,long,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float
125,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.949999988079071,0.949999988079071,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
126,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
127,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,16000,16000,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
128,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0,0,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
129,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
130,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.850000023841858,0.850000023841858,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
131,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.949999988079071,0.949999988079071,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
132,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
133,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,28000,28000,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
134,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0,0,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
135,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
136,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.5,0.5,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
137,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.949999988079071,0.949999988079071,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
138,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
139,2,1440,2870,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1000,1000,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
140,2,1440,2870,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-1,-1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
141,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
142,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
143,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.949999988079071,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
144,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
145,2,1440,2870,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,6000,6000,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
146,2,1440,2870,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-1.5,-1.5,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
147,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
148,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
149,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
150,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
151,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,13000,13000,16000,13000,13000,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
152,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.5,0.5,0.5,0.5,0.5,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
153,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,1,1,1,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
154,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.5,0.5,0.5,0.5,0.5,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
155,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
156,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,1,1,1,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
157,2,1440,2870,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,10000,10000,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
158,2,1440,2870,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-0.5,-0.5,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
159,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
160,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
161,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.949999988079071,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
162,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
163,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,16000,16000,16000,16000,16000,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
164,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.5,0,0.5,0.5,0.5,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
165,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,1,1,1,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
166,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.5,0.5,0,0.5,0.5,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
167,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
168,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,1,1,1,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
169,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,16000,16000,16000,16000,16000,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
170,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-0.25,-0.25,-0.100000001490116,-0.25,-0.25,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
171,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
172,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0,0,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
173,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.949999988079071,0.949999988079071,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
174,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
175,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,16000,13000,10000,14500,15000,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
176,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-0.100000001490116,-0.0500000007450581,0,-0.0750000029802322,-0.0833330005407333,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
177,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,1,1,1,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
178,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.75,0.625,0.75,0.6875,0.708333015441895,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
179,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
180,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,1,1,1,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
181,2,1440,2870,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,8000,8000,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
182,2,1440,2870,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-1,-1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
183,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
184,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
185,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.949999988079071,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
186,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
187,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,16000,16000,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
188,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0,0,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
